# x(kpc) y(kpc) z(kpc)
0.650969 7.873278 0.973758 
-1.219021 -5.741009 0.514270 
-1.652319 -0.374942 0.058032 
0.943064 -3.320321 -0.320917 
6.389972 -4.053800 -0.142158 
1.779599 6.739674 -0.462419 
-0.962469 4.048267 -1.060905 
-6.681222 10.477654 0.494995 
6.472332 5.543049 1.085035 
6.224339 6.562578 -0.630285 
-4.961206 1.652317 -0.790655 
-14.049651 11.956510 -0.252157 
4.826085 8.804043 -0.696592 
4.743959 -7.794160 -0.473134 
-2.804767 -1.678514 0.389377 
5.082729 -9.447436 0.256270 
-2.496413 -5.423684 -2.328051 
-2.383711 -0.138282 -0.004132 
3.942846 -8.422850 -0.058500 
1.501031 -10.044668 -0.140907 
-1.933807 4.167816 0.191641 
4.455689 10.747731 -1.100820 
3.504877 -2.711193 -0.297852 
3.182071 4.505768 0.644089 
3.464945 -3.064802 0.193056 
-2.292201 1.126458 -0.217173 
12.923037 -8.005936 0.024792 
-4.583279 -1.698476 0.230357 
-10.996504 6.982405 0.201466 
-9.133746 4.367299 0.613419 
-2.374586 1.533423 -0.326182 
-3.536384 7.491460 1.659083 
3.900721 -4.232547 0.341031 
-0.460762 2.815402 -0.595973 
0.320376 13.620101 -1.036422 
-3.728999 0.477898 0.126271 
0.041136 2.720716 -0.471232 
-15.608257 -6.992462 -0.517478 
3.428521 -0.061792 -0.164902 
5.180527 -13.534634 -0.976728 
3.850180 -4.882572 0.430309 
-10.115866 -1.726205 -0.937059 
4.248888 2.744852 0.189917 
-1.072689 -11.479897 0.196496 
7.953510 1.158922 -0.427752 
6.470938 -0.129854 0.409083 
3.424398 -2.098825 0.111934 
2.125109 -4.943894 0.072726 
-2.789225 3.188160 -1.341539 
-8.026459 3.360583 0.171226 
-1.749795 -8.700581 0.250200 
-1.549196 -1.173048 0.979452 
-4.647710 2.723303 -0.068231 
-0.212640 -1.620487 -0.908384 
2.150958 -0.071460 -0.709002 
-1.953881 -4.102968 -0.068110 
0.002366 5.920192 -0.281811 
7.718795 -2.718414 -1.018541 
10.646136 -1.956326 -0.526489 
3.802813 -4.796621 0.008682 
-2.864770 -0.805681 1.331090 
3.700688 15.346941 -0.650777 
3.107734 1.862561 -0.583929 
9.336105 -7.943629 0.068048 
10.377783 2.214332 0.195128 
-0.353693 1.399015 0.410512 
-0.662608 -5.552397 0.389739 
0.196574 5.315125 0.784792 
0.465117 -3.560280 0.860379 
3.455398 11.591121 0.608418 
0.875134 1.352097 0.665024 
0.205169 5.951181 0.711233 
-1.720686 -0.199483 -0.530601 
-7.377073 1.567689 -0.576970 
-6.644989 -1.521520 0.013338 
1.409157 -10.212865 1.643033 
-0.281404 -7.274851 -0.444613 
-16.726096 -5.074327 -1.489644 
-1.693209 1.039790 1.423060 
-6.484707 2.583607 0.981758 
-0.073457 1.886825 0.798128 
-3.740755 -9.636007 -0.308345 
1.787427 4.478053 0.093878 
-3.819234 3.218718 0.799432 
-7.016031 -4.033307 -0.029959 
-2.892945 -0.814660 -0.619499 
2.539759 -6.469739 -0.908586 
-1.913372 2.391401 0.028201 
-2.769252 -6.946770 -1.214791 
-9.678166 -8.996293 -0.007136 
-0.220836 9.684381 0.373702 
-7.022483 5.915904 0.013676 
2.623291 4.636632 -1.197380 
-0.404585 1.597405 0.059716 
1.004535 -0.096125 0.132246 
3.650845 6.279737 -0.919741 
-1.688746 -1.953361 -0.114884 
-4.117694 -5.017135 0.249313 
-3.599386 12.119943 -0.807114 
-0.358144 0.012406 0.531708 
-6.880666 -3.081633 0.483096 
3.870805 -1.851843 -0.000145 
-1.397939 -2.654377 1.093563 
-1.895637 4.501819 -0.671376 
-4.360809 -3.329873 0.875117 
-4.259532 -4.559361 0.437427 
-2.572519 3.673495 -0.112578 
8.603632 -1.360307 -0.350070 
7.994513 -5.542908 -0.467337 
2.790477 2.319030 -0.244740 
12.365528 -13.433865 -1.459719 
6.236106 1.058372 -0.346085 
4.940803 2.151317 0.415779 
11.446725 -1.858101 -0.869393 
5.545211 4.204459 0.555708 
16.656475 -5.388175 -0.792403 
5.609006 2.212639 1.881514 
7.624867 -1.266432 -0.610144 
-6.875138 -5.234730 -0.279698 
-1.282176 -0.387402 -0.522842 
1.304070 -1.008340 -0.177288 
5.383786 -5.144294 -0.412230 
4.314931 5.221846 -0.655961 
5.176482 -0.639270 -0.066907 
-1.671692 0.716408 -0.240535 
-1.011560 -1.090296 -0.946234 
3.399190 5.091373 0.430361 
6.160554 0.502243 -0.858631 
-1.435841 -0.083847 -0.110143 
-1.151346 -0.799640 -0.093385 
0.406207 -0.395745 -0.196761 
-5.122756 -0.020185 0.644976 
4.622022 -2.710596 0.103899 
1.483894 28.291464 0.498368 
-12.131922 -2.198275 -1.809428 
-7.426292 8.909958 -0.123601 
3.208017 -0.515770 -0.136147 
-6.206246 0.587744 0.106986 
-2.204167 2.534671 -0.513207 
3.407752 -0.728580 0.233426 
3.182449 7.353228 0.111527 
-1.005537 7.424732 -0.354981 
4.428372 16.446973 0.321135 
-7.916187 -0.317094 -1.016896 
-1.333882 -3.010606 -0.815606 
-1.102928 -3.735653 0.251545 
-0.445073 10.587343 -0.621369 
-2.955168 2.186102 -1.014755 
8.695959 -1.558372 0.787887 
5.133948 -12.309507 0.282465 
3.687424 -0.491078 1.187287 
-8.662620 5.531520 0.424488 
-0.601239 -1.052391 0.126979 
-4.979196 -1.767943 0.205461 
-2.900322 -2.514643 0.296422 
6.409864 -2.496590 -0.540284 
3.008467 2.978405 -1.007251 
0.612126 0.595714 0.301914 
8.223164 7.085989 -0.578909 
-0.919407 -1.611457 1.251718 
4.277794 2.725888 0.129002 
5.679349 1.091849 -0.241072 
-0.967417 -1.367428 0.922465 
-6.044714 6.231822 -0.371656 
-3.915671 -3.631506 -0.523156 
-5.034080 -8.279922 0.956838 
-3.257081 2.539094 -0.125138 
0.206825 -0.413863 -0.069673 
11.024628 7.561878 -0.907155 
2.338475 -1.607609 0.272477 
3.370347 -2.991298 1.009454 
10.110302 6.866986 0.423650 
-2.251031 4.182793 -0.224144 
4.487349 -3.623533 -1.021353 
6.300035 2.214778 0.245237 
13.301735 -0.060039 0.117274 
-0.153961 1.699422 1.427350 
0.538813 0.909303 0.054241 
-4.659148 0.441187 -0.053415 
-0.461399 -0.982634 -0.486004 
-0.348585 2.470788 0.433562 
8.168676 -9.783714 -0.169304 
-0.248878 1.457873 -0.178193 
-1.689882 -7.394661 -0.459201 
-7.114319 -10.398093 0.302979 
-2.705593 6.230608 0.467751 
-2.543453 2.879133 -0.306197 
7.667129 11.826557 0.612192 
-2.872122 6.750303 -0.343010 
-1.338139 0.347284 -0.908017 
-3.877782 5.077148 -0.867832 
-4.169188 5.012708 -0.181907 
-4.049373 -0.404282 -0.509561 
-0.555202 -19.768540 0.705097 
9.169414 -9.403587 0.815701 
3.960781 9.873946 0.036345 
-6.622719 -3.545213 0.293104 
5.375434 -6.654466 -0.079805 
14.558771 -7.571925 0.892110 
4.161948 -0.450272 -0.773928 
-4.337414 -4.426184 0.520044 
-2.203487 -15.856454 -0.167393 
-2.734845 3.499294 -0.312525 
8.703002 -8.847856 0.333925 
10.538872 -0.972463 -0.165807 
-1.624813 -2.391047 0.840194 
-7.145049 -3.323855 0.499117 
-0.604096 -1.453179 0.088961 
-5.114466 -3.524096 0.286531 
3.968198 1.307126 0.640070 
16.754316 -4.170464 0.553608 
10.329233 -4.676462 0.342427 
7.189011 -2.017269 -1.003859 
0.375872 0.848090 -0.279372 
-1.714315 -0.118221 -0.327281 
-0.307740 3.693471 -0.792054 
2.896729 0.600682 1.152756 
-0.125004 -17.959023 -0.047379 
-10.914141 -3.907766 -0.139964 
-2.841401 -1.811902 0.401479 
-10.826414 -4.740972 0.890164 
-6.573105 -4.534749 -0.226527 
-7.011947 2.278027 -0.444280 
-0.119993 -4.744268 0.321562 
3.597510 7.879783 1.249755 
2.455449 4.360433 -1.700370 
-3.309754 -1.605735 0.046656 
-0.204291 3.187303 -0.225760 
9.371142 -6.228835 0.214475 
4.536519 3.286768 0.102438 
10.265813 0.715362 0.754053 
-0.939362 -1.463579 0.839981 
-0.505999 -5.419579 -0.386560 
-0.790658 8.169957 1.152634 
-0.502842 -4.041489 0.018103 
0.865949 -0.979110 0.147973 
0.145055 -0.238913 0.286574 
-3.196644 -4.979621 0.185975 
-6.561653 -12.585610 -0.617711 
-1.873455 1.168566 0.966848 
-1.934377 -3.716819 0.485015 
-5.471140 -4.660668 -0.309434 
2.809626 -4.574449 -0.252648 
4.096490 1.718014 -0.292416 
0.182603 -2.441047 -0.420778 
0.532804 -4.108344 0.213212 
3.721950 -0.486387 0.261799 
5.769241 3.451870 0.123060 
1.847692 -7.979174 -0.034915 
-2.177947 0.201726 -0.210118 
3.431239 -0.609552 1.278981 
-5.140735 -4.150486 -0.992905 
-3.373775 1.771401 0.580410 
9.307422 2.800545 0.061285 
-4.959402 -1.401799 -0.219597 
3.625823 -1.362738 -0.422111 
2.824953 0.737581 0.235772 
7.300308 -3.834408 0.649465 
5.029856 1.726201 0.060516 
-1.313572 -0.679909 -0.054136 
4.054407 -0.118970 -0.678472 
-1.188849 1.239879 -0.163666 
8.927457 -12.209110 0.735568 
1.709182 6.893041 0.152149 
-5.045679 -3.597123 0.514057 
1.263805 3.104068 0.069446 
1.231867 -2.756038 -1.992201 
-1.136823 7.927282 -0.394548 
-7.576011 4.611738 0.469645 
-3.146932 3.017076 0.746777 
7.000130 -5.575343 0.171134 
-2.335306 -0.504644 -0.256098 
16.812534 3.376169 -0.110462 
-3.721874 -3.509320 0.478794 
-4.466544 4.417586 0.310322 
2.234837 -3.256161 0.951277 
3.131988 -2.352344 0.410127 
5.713166 1.643836 0.214930 
-0.823972 -1.533622 -0.484779 
-0.003076 1.735718 -0.007491 
-2.462640 -4.386091 0.184407 
2.035595 -1.477691 -0.348688 
4.460072 1.310491 -0.043508 
1.098034 1.507556 0.607392 
-3.430026 2.479390 0.482524 
-9.001270 -3.405721 -0.396848 
-4.124458 -11.141114 0.501845 
-4.120249 10.344561 0.706582 
12.467663 -3.814491 0.676264 
5.865668 8.611711 -0.547150 
3.664985 7.555837 -0.364878 
5.955680 -2.157616 0.202619 
3.715569 -2.816087 -0.606067 
5.796634 -2.591373 0.064300 
-1.870564 3.847962 -0.299083 
-2.708355 5.311519 -0.674176 
6.616935 4.445140 -0.376699 
-0.780611 2.685714 -0.627141 
-6.365576 -0.703923 -0.304198 
-1.745788 3.400036 0.389797 
2.442584 -1.644496 -0.194558 
-1.728076 2.969013 1.269123 
6.601758 -10.892678 -0.148451 
4.957399 -1.863069 0.038438 
-5.306352 -5.786573 0.146083 
-6.157362 -20.240452 0.234740 
2.247726 0.132303 -0.553861 
15.359079 0.942293 0.545376 
-4.213575 7.394423 0.066373 
3.072789 0.981745 -0.063811 
0.020027 -4.322273 -0.159202 
2.298699 0.342814 0.583969 
-8.806157 -5.663807 -0.309843 
-1.542922 2.070915 0.399608 
2.596911 1.189351 -0.656424 
-0.815348 3.297249 -0.351862 
-3.761960 4.708104 -0.300084 
2.528073 2.367885 -0.040870 
-3.690424 -1.523852 -0.483856 
1.652222 3.963860 -0.411187 
0.900259 -0.770942 0.928156 
0.809664 -2.272657 -1.116999 
-1.565364 -2.762191 0.067842 
-4.646935 3.397192 0.523736 
8.639914 9.040183 0.200171 
2.300126 -1.962615 -0.414333 
2.503263 2.021182 -0.287709 
-11.148673 6.665059 0.120880 
-3.885065 3.844225 -0.137527 
-0.673017 0.882171 0.487737 
-0.803968 3.121332 0.296680 
2.793876 -1.916036 0.643221 
2.415704 0.696489 0.469240 
11.077377 1.964758 -0.059452 
2.502142 -0.254846 -0.037814 
-6.356110 2.621521 -0.805741 
-1.908886 0.676016 -0.904925 
3.727612 -0.043430 0.038938 
4.747991 6.193419 1.051785 
-2.346174 5.326979 -0.177221 
-10.109586 8.558600 -0.270149 
-4.295903 1.227804 -0.404099 
-1.353776 -0.034018 -0.277263 
-3.221227 -5.441981 -0.348246 
-1.996661 0.606972 -0.000849 
1.163840 2.939210 -0.492480 
11.172601 -6.685736 0.407903 
2.238836 -2.496230 -0.380887 
-8.180199 3.419102 -0.713844 
5.116469 -1.498965 -0.629359 
10.858815 1.537723 0.672574 
-3.020494 -2.566682 1.091121 
7.613011 0.952829 0.671294 
0.435634 8.588903 -0.458080 
19.446026 5.378238 1.438099 
1.203052 -1.324841 -0.052048 
0.884483 0.953980 -0.808290 
0.495142 0.979118 -0.195152 
-14.067198 -5.671696 -0.476913 
2.458748 1.283759 0.262674 
-1.427555 0.150045 -0.040000 
-1.829703 5.523485 -0.020312 
6.054307 -2.906240 -0.281615 
-3.906201 2.098408 -0.810959 
-6.814069 1.732020 -0.959503 
-5.553134 -4.619270 -0.591344 
-9.430870 2.289169 0.244399 
-1.136314 -10.834481 -0.788165 
0.098516 -0.148711 0.595809 
-2.303828 -6.589257 0.272990 
1.094568 -3.640817 -1.299035 
2.326608 -0.115288 0.039242 
5.095221 2.234363 -0.539408 
-0.930449 0.196258 0.638888 
-3.822206 0.580725 -0.231141 
0.249662 -0.342225 1.158791 
-8.710883 -0.249119 -0.385835 
0.978632 0.090027 -0.206824 
-1.631192 15.588165 0.506897 
-9.131301 -2.865451 -0.342713 
0.508112 5.541125 0.618875 
6.338408 5.007976 0.503891 
0.674809 6.860901 -0.964937 
-3.442853 1.071899 0.530365 
5.805790 -11.350018 0.485858 
0.794065 -4.385839 0.298365 
5.960196 4.952007 0.096840 
-4.587412 -7.155119 0.043988 
-7.074652 -9.606884 0.393479 
-1.759903 -3.292182 0.752106 
0.792166 -9.328388 1.261849 
2.333808 1.636442 0.036284 
-3.431309 -5.452153 -0.282769 
0.950606 2.872396 -0.101314 
-1.164280 1.290157 -0.095043 
3.206462 -5.787240 0.660994 
-1.188210 -1.161823 0.778116 
1.972951 2.820015 -0.701012 
-0.248008 -9.592634 0.380972 
-3.560796 -15.818909 0.725943 
2.597603 -4.371981 -0.309523 
3.857395 -3.586877 0.053147 
-1.862811 7.840903 0.419641 
3.893358 -7.431744 -0.966035 
-3.191198 0.538587 -0.585657 
-7.863230 -7.786234 -1.003488 
11.534693 -5.027847 1.537856 
-8.644245 11.974798 0.456295 
3.015680 -0.427945 -1.358678 
8.057823 -4.839653 0.206399 
-1.560921 -0.989327 0.929366 
-0.733672 0.902189 -0.265987 
-13.406783 -5.380964 0.383694 
-4.341704 2.324716 -0.437224 
-3.793030 -5.826313 0.376132 
-4.857431 1.412640 0.968436 
-2.796326 7.211706 -0.147371 
0.166940 10.685597 0.321267 
-3.978469 0.886268 -0.561334 
10.459767 6.603949 -0.300019 
-1.817377 1.456753 -0.417597 
2.043008 0.251535 0.701676 
-3.140187 -5.671422 0.457741 
2.452336 5.287246 -0.143448 
-4.473589 3.691948 0.673383 
9.848206 -3.996092 -0.027729 
-1.876996 9.413296 0.545260 
1.125237 5.567291 -0.410076 
-3.936702 -3.396068 -0.244093 
0.395493 -3.716317 -0.296265 
-13.777426 -3.299945 1.091453 
-2.490848 6.575502 -0.051940 
-5.455531 3.450030 0.443607 
0.791380 -7.216320 -0.057529 
1.625189 -5.053495 -0.885555 
1.021165 8.570817 -0.396552 
-2.599393 5.489952 -0.168445 
2.648426 -0.204739 0.112694 
-4.486847 1.720499 -0.002066 
0.646772 -10.042219 0.065967 
4.913307 -5.935948 -2.476686 
0.536208 -5.667953 -0.333110 
2.974551 -4.225808 -0.669361 
0.501483 5.721059 1.006701 
7.308033 3.416042 0.473428 
2.669203 1.700788 0.764359 
7.246739 11.488552 0.142414 
3.995743 3.477744 0.225281 
-5.256495 1.619773 -0.477595 
3.297153 -0.016677 -0.431581 
-0.073284 -2.729470 0.071601 
0.903567 -0.842160 -0.255892 
-3.844999 4.372641 1.593313 
-1.820466 1.451854 0.494368 
5.299392 1.442458 0.720761 
1.983055 -4.224793 0.650196 
1.685486 -2.676364 -0.408724 
-0.286831 -0.275755 0.580824 
-1.674939 -3.425322 0.001009 
-15.521443 -6.555144 0.573527 
-7.108426 6.072826 1.207746 
4.962219 2.613462 1.036901 
-8.771814 1.212555 -0.541017 
-3.306464 7.292696 -1.140659 
5.274814 -3.891294 -0.695557 
7.579914 11.703380 0.457724 
6.689428 1.207050 0.252130 
-5.859839 0.960294 -0.207634 
-1.044296 2.191290 0.196542 
0.882062 -2.476361 0.381769 
-11.784111 -6.465882 -0.415862 
0.982391 1.879847 -0.661737 
-1.266808 -6.401619 -0.537224 
-5.846632 -16.473701 0.011938 
-11.405854 -9.471873 -0.554711 
6.497595 10.585355 0.151570 
0.359411 6.635449 0.262029 
-7.878911 -1.487148 0.641987 
7.785562 3.558209 0.015135 
-7.606675 8.906964 0.200898 
-3.233862 1.041010 -0.179270 
9.720321 -17.495813 -0.396639 
-11.046933 15.013148 0.647021 
-3.378145 -1.999216 0.367219 
2.915169 -2.911294 0.579364 
-4.381096 -9.532319 0.020068 
-5.487586 -3.375595 -0.268765 
-1.469345 1.880718 1.350147 
-1.993838 -2.576321 -0.201562 
-0.503214 1.621384 0.167739 
-1.571542 2.526433 0.461789 
-0.469159 -2.949129 -0.015544 
1.217767 -10.887074 0.077965 
7.354596 9.808977 0.847799 
2.378380 8.877195 0.102206 
2.799875 3.531379 0.465614 
5.143610 9.085224 0.013169 
-4.715356 5.195476 0.551273 
13.225946 13.854439 -0.107433 
2.633844 2.645059 -0.271602 
0.861637 1.901148 -0.531063 
9.726486 -1.912849 -1.326527 
-2.606433 -18.755655 0.059279 
10.517788 -13.402283 -0.112542 
-9.523826 1.751882 -0.809048 
-9.045365 -1.083840 -0.555785 
-0.022738 4.551797 -1.172419 
-3.647303 3.982301 -0.101634 
-20.657421 1.948549 -0.726225 
6.008858 2.665651 0.803829 
-1.099729 -0.279598 1.173727 
-3.169105 7.123060 0.531361 
1.901067 -1.515121 0.055094 
5.113487 1.842788 -0.346932 
-13.633098 6.358149 -1.256690 
-1.883516 4.064407 0.530004 
-2.853611 -0.951033 0.630161 
-6.188092 4.139715 0.313770 
13.214250 6.706851 -1.772687 
-4.227952 8.479069 0.161402 
-1.513292 -1.705238 0.307042 
-9.330713 -4.460120 -1.088841 
-8.466229 -0.935683 1.202771 
4.631645 9.646671 -0.099668 
1.462725 0.541823 -0.534678 
0.461984 -7.897168 0.118680 
-2.123058 -2.135907 -0.093402 
0.341224 8.682538 1.114954 
-4.119209 -6.397306 0.102213 
4.440959 4.906943 0.590467 
0.271677 -1.573703 -0.793024 
-11.698203 2.680045 0.044953 
-0.314653 -2.222218 0.170019 
-3.148755 -6.926615 -0.716555 
5.783288 5.038208 -0.084514 
-6.641498 -5.649024 -0.350003 
1.188447 -0.754822 0.267033 
16.690056 2.574208 -1.137136 
4.513640 -4.116455 -0.371918 
6.779294 10.571914 0.746649 
-4.589047 -4.059450 -0.204359 
-7.343484 -8.004322 0.289094 
-10.057878 7.703141 0.740310 
2.661944 14.411867 0.318682 
2.693103 4.420474 0.118635 
-6.064734 -6.556751 0.804372 
9.541222 0.534293 0.288807 
8.194215 4.895981 0.100362 
-4.679913 6.494961 0.100903 
-2.757823 5.917297 -0.558109 
0.604331 1.128556 0.127111 
-3.874900 -7.972691 0.018769 
-8.232468 2.800801 0.286669 
0.401402 0.126486 -0.523176 
-3.410319 -1.841971 0.308565 
-1.180044 -5.585860 -0.126165 
2.847848 2.130605 -0.735783 
-1.800727 -1.865873 -0.228355 
-3.609358 3.974670 0.720924 
3.328712 -0.333518 -0.045487 
4.542583 -2.477617 0.323790 
7.858112 -4.488478 0.715319 
2.795827 -10.351596 1.100688 
-3.571371 -9.330783 0.750935 
1.773991 -0.081333 0.871301 
-2.901878 -1.709704 0.495382 
-0.471528 -6.352521 -1.052603 
-3.351059 4.981594 0.128101 
-2.861773 -3.651720 0.082752 
2.450313 1.988640 -0.012801 
0.163685 -0.269033 -0.613867 
-7.879425 -11.117471 0.236118 
6.513586 2.881603 -1.086509 
-7.735079 -0.438009 -0.511388 
-2.561323 3.530684 -0.751657 
0.474940 5.376426 0.097053 
-0.009312 -0.440536 0.657299 
2.941100 -7.686973 0.080040 
3.547092 0.658183 -0.102495 
1.544992 -7.086801 -0.403123 
26.422673 -3.406885 -0.207784 
-3.976326 -3.720390 -0.248590 
3.793836 2.808872 0.935032 
2.693695 2.953738 0.106293 
6.599627 2.150627 0.585756 
3.833106 4.373837 0.543641 
1.838925 -2.977482 0.233649 
-8.540748 -2.554286 0.334984 
12.479961 12.362812 0.019532 
-5.273709 6.423544 0.742390 
-5.735360 3.091448 -0.368769 
-0.832795 0.820449 0.343225 
3.332175 -2.037742 0.419962 
0.706689 -3.202529 0.818085 
0.684519 -0.975321 -0.015255 
2.767769 -4.745164 0.174175 
10.786924 -1.508538 -0.477183 
4.238399 -0.490713 -0.245732 
10.115201 11.134628 -0.668894 
-2.218126 7.508385 0.443962 
4.576894 -0.792539 -0.189413 
0.807921 -9.003533 1.542032 
-2.054174 -0.390338 0.475854 
-1.317716 -4.599429 0.110449 
-4.558729 4.108646 0.322034 
1.242026 -12.342085 0.198172 
12.875645 -17.242291 -0.366170 
-2.226601 6.219410 -0.319552 
-6.180583 -7.167075 -0.741320 
-8.227578 6.487940 -1.086633 
-4.508350 -9.947748 -0.236472 
11.617345 -10.250854 0.098552 
8.691631 2.681040 -0.358138 
-1.998784 0.403070 1.160472 
0.026350 -1.532056 0.120370 
0.411860 -7.126339 0.681717 
7.447644 -9.174744 0.636421 
-3.082058 1.441086 -0.699654 
0.227857 -1.063218 -0.369640 
3.408213 -4.039113 -0.147740 
3.540589 0.910125 -0.674840 
4.261403 -4.766971 0.615815 
-4.651212 1.303553 0.226915 
0.094785 -4.310386 0.359283 
8.547934 -2.290207 -1.126786 
4.721089 6.577150 -0.012932 
-8.479979 -11.646723 -0.818447 
1.217949 -8.332714 1.209219 
0.684484 0.053240 -0.279598 
-1.289437 -0.435071 -0.436220 
6.799822 8.727209 -0.790208 
-3.161091 4.473456 0.452833 
-2.510222 1.583944 0.413569 
5.460382 -3.604756 -0.306603 
-1.773601 -1.217759 0.414320 
-5.949582 2.105090 -0.156791 
-4.608508 -8.347336 -0.198427 
5.048543 4.952168 -1.519095 
-3.258983 5.281877 -1.334398 
-7.702923 -0.057391 0.406445 
1.152615 6.750207 0.099194 
-20.113019 3.327948 0.943338 
-1.338324 -1.871612 -0.270212 
-0.535093 0.449257 1.317543 
17.952708 -5.639477 -0.027231 
-8.386964 2.169356 0.162700 
2.099104 0.373832 2.197361 
-7.149312 5.019861 -1.454813 
-1.370620 -1.839147 0.608866 
-3.071354 2.955522 0.310428 
-14.079007 10.861799 0.070925 
2.868094 -7.760779 0.782391 
-8.682359 12.821313 -0.101009 
-0.884067 14.125220 0.089345 
-2.904390 -0.786032 0.462774 
-3.538502 -4.528518 -0.080958 
-0.860268 -0.380184 0.286071 
2.568815 2.122761 -0.087068 
-8.122501 -8.806830 -0.166975 
1.707318 1.565363 0.430386 
4.973032 18.128494 -0.203688 
6.031016 -3.277584 -0.159532 
4.407358 2.965209 1.581427 
-0.578632 -4.805077 -0.766819 
-2.102843 -1.638039 -0.035757 
11.719189 -0.206965 0.493848 
0.068609 -0.175180 -0.073114 
-4.074172 -2.571855 -0.153861 
3.272066 7.978993 0.678919 
10.957248 2.326608 -0.414069 
1.480117 -3.338546 1.134009 
-1.057805 3.906129 0.531154 
8.262042 5.130197 -0.479637 
-6.336378 -6.262199 -1.240227 
2.130108 -0.989604 -0.054601 
-8.119131 5.639799 -1.122525 
-0.417993 1.268847 0.416921 
1.237297 -0.256437 0.524394 
-0.349706 5.718643 0.476333 
-1.103580 1.810636 -1.154993 
-2.638951 1.161508 0.664030 
9.829378 -12.653669 -0.198275 
-9.522066 -4.121292 0.276782 
-1.242764 -1.365635 -0.210898 
10.176518 -2.191244 0.535303 
-2.775233 1.928474 -0.217189 
5.291397 -0.794930 -0.307515 
4.424503 3.120159 -0.963340 
-4.030092 4.060287 0.681328 
4.209887 -5.066842 0.751899 
-0.127650 2.295613 0.519755 
-1.651586 6.258722 -0.656810 
0.256572 -0.064596 0.448992 
0.303153 -2.540220 -1.880186 
0.640286 -4.119401 0.123381 
2.553209 -6.301113 0.261804 
4.618042 5.717170 1.054007 
-6.305214 5.577756 -0.541846 
0.990459 1.146816 -0.282740 
-2.260498 6.652963 -0.277685 
0.783487 6.257220 -1.359771 
1.164540 1.451366 -0.062969 
-7.055807 -7.123327 0.066437 
12.466141 3.993024 0.256857 
1.037480 -2.969165 -0.125844 
-11.581562 -3.815287 0.440044 
-3.573954 4.118585 0.009274 
1.476016 -3.343734 0.709038 
-4.055243 -1.677669 -1.213477 
-6.012885 -2.959112 -0.968026 
-1.567897 4.384556 -0.512775 
-0.547890 -2.405295 1.473214 
-0.678386 2.270290 0.789807 
-7.700904 -3.164878 0.382814 
-13.671830 -13.943339 -0.508674 
1.595435 2.707730 0.633834 
-4.069614 5.449442 -0.022023 
-2.381739 -6.912210 -0.340643 
